title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3,price per 100
Munz Chocolate Bananas 7x19g,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/munz-chocolate-bananas-7x19g/p/3000982,133g,4.5,4.5,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.38
Munz Dark Caramel Bites,/en/food/sweets-snacks/chocolate-confectionery/caramel-nougat/munz-dark-caramel-bites/p/3352382,190g,0.0,6.95,,,sweets-snacks,chocolate-confectionery,caramel-nougat,3.66
Munz Milk Chocolate Praline Branches 33x23g,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/munz-milk-chocolate-praline-branches-33x23g/p/3928213,759g,4.5,14.95,26.05,42%,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,1.97
Munz Prügeli Milch + Malbuch 33x23g,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/munz-pruegeli-milch--malbuch-33x23g/p/5786792,759g,0.0,26.05,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.43
Munz White Caramel Bites,/en/food/sweets-snacks/chocolate-confectionery/caramel-nougat/munz-white-caramel-bites/p/3352623,190g,4.5,6.95,,,sweets-snacks,chocolate-confectionery,caramel-nougat,3.66
Munz White Chocolate Bars with Praline Filling 5x23g,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/munz-white-chocolate-bars-with-praline-filling-5x23g/p/3002629,115g,4.5,3.95,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.43
Munz White Chocolate Branches with Branche Balloon 33x23g,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/munz-white-chocolate-branches-with-branche-balloon-33x23g/p/5786791,759g,0.0,26.05,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.43
Naturaplan Bio 60% amand.Honduras,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-bio-60-amandhonduras/p/4395372,100g,5.0,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Bio 60% Orange Honduras,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-bio-60-orange-honduras/p/4395284,100g,5.0,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Bio 70% Cacao Ecuador,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-bio-70-cacao-ecuador/p/5841046,100g,5.0,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Bio 70% Cacao Honduras,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-bio-70-cacao-honduras/p/4395347,100g,4.5,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Bio 82% Madagascar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-bio-82-madagascar/p/6286924,100g,5.0,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Organic 70% Honduras Chocolate Bar with Fleur de Sel,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-organic-70-honduras-chocolate-bar-with-fleur-de-sel/p/6572487,100g,4.0,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Organic 76% Madagascar Ground Coffee,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-organic-76-madagascar-ground-coffee/p/6286921,100g,4.5,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Organic 87% Honduras Cocoa Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-organic-87-honduras-cocoa-chocolate-bar/p/6122944,100g,4.5,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Organic Fairtrade 60% Arriba Cocoa Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-organic-fairtrade-60-arriba-cocoa-chocolate-bar/p/5841000,100g,5.0,2.7,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.7
Naturaplan Organic Fairtrade Cocoa Nibs,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/naturaplan-organic-fairtrade-cocoa-nibs/p/6125888,200g,5.0,6.95,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.48
Naturaplan Organic Fairtrade Crémant Dark Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-organic-fairtrade-cremant-dark-chocolate-bar/p/3362592,100g,4.5,1.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,1.95
Naturaplan Organic Fairtrade Dark Chocolate Bar with Salted Pistachios,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/naturaplan-organic-fairtrade-dark-chocolate-bar-with-salted-pistachios/p/4138088,150g,5.0,4.8,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,3.2
Naturaplan Organic Fairtrade Milk Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/naturaplan-organic-fairtrade-milk-chocolate-bar/p/3362591,100g,4.5,1.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,1.95
Naturaplan Organic Fairtrade Milk Chocolate Bar with Crunchy Coffee,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-ingredients/naturaplan-organic-fairtrade-milk-chocolate-bar-with-crunchy-coffee/p/3761053,100g,5.0,1.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,1.95
Naturaplan Organic Fairtrade Milk Chocolate Bar with Hazelnuts,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-nuts/naturaplan-organic-fairtrade-milk-chocolate-bar-with-hazelnuts/p/4138086,150g,5.0,3.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.63
Naturaplan Organic Fairtrade Milk Chocolate Branches 4x23g,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/naturaplan-organic-fairtrade-milk-chocolate-branches-4x23g/p/3549472,92g,5.0,3.3,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.59
Naturaplan Organic Milk Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/naturaplan-organic-milk-chocolate-bar/p/6142973,200g,5.0,2.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,1.48
Naturaplan Organic Milk Chocolate Bar with Almonds,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-nuts/naturaplan-organic-milk-chocolate-bar-with-almonds/p/6392807,150g,5.0,3.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.63
Naturaplan Organic Milk Chocolate Bar with Hazelnuts,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-nuts/naturaplan-organic-milk-chocolate-bar-with-hazelnuts/p/4672128,100g,5.0,1.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,1.95
Naturaplan Organic Mini Chocolates,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/naturaplan-organic-mini-chocolates/p/6332078,300g,4.0,8.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,2.98
Naturaplan Organic Ricola Peppermint Lozenges,/en/food/sweets-snacks/chocolate-confectionery/sweets/herbal-cough-sweets/naturaplan-organic-ricola-peppermint-lozenges/p/4533443,100g,4.5,4.65,,,sweets-snacks,chocolate-confectionery,sweets,4.65
Naturaplan Organic Roasted Almonds,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/sweet-nuts/naturaplan-organic-roasted-almonds/p/5678356,110g,4.0,5.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,5.41
Naturaplan Organic White Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/white/naturaplan-organic-white-chocolate-bar/p/6142975,100g,4.5,1.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,1.95
Nestlé After Eight Chocolates,/en/food/sweets-snacks/chocolate-confectionery/chocolate-pralines/chocolate-gifts/nestle-after-eight-chocolates/p/3374601,200g,5.0,4.25,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-pralines,2.12
Nestlé Chokito 10x42g,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/nestle-chokito-10x42g/p/6341459,420g,0.0,8.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,2.13
Nestlé Chokito Mini,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/nestle-chokito-mini/p/4678950,200g,5.0,5.2,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,2.6
Nestlé Crunch Chocolate Bar with Crunchy Cereal,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-ingredients/nestle-crunch-chocolate-bar-with-crunchy-cereal/p/3001336,100g,5.0,2.3,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.3
Nestlé Galak Tablet,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/white/nestle-galak-tablet/p/3002216,100g,5.0,2.3,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-bars,2.3
Nestlé KitKat Mini,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/nestle-kitkat-mini/p/6870548,217g,0.0,3.45,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,1.59
Nimm2 Lachgummi Apfellinge,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-lachgummi-apfellinge/p/5607419,225g,5.0,2.3,,,sweets-snacks,chocolate-confectionery,sweets,1.02
Nimm2 Lachgummi Gummies,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-lachgummi-gummies/p/4062624,320g,5.0,2.1,,,sweets-snacks,chocolate-confectionery,sweets,0.66
Nimm2 Lachgummi Happies sweets,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-lachgummi-happies-sweets/p/6757537,800g,0.0,3.9,4.95,21%,sweets-snacks,chocolate-confectionery,sweets,0.49
Nimm2 Lachgummi Happies sweets,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-lachgummi-happies-sweets/p/6582695,325g,0.0,2.6,,,sweets-snacks,chocolate-confectionery,sweets,0.8
Nimm2 Lachgummi Heroes,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-lachgummi-heroes/p/6140840,225g,5.0,2.3,,,sweets-snacks,chocolate-confectionery,sweets,1.02
Nimm2 Shakies Lachgummi Gummies,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-shakies-lachgummi-gummies/p/5731127,225g,5.0,2.3,,,sweets-snacks,chocolate-confectionery,sweets,1.02
Nimm2 soft,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-soft/p/4063172,240g,5.0,2.75,,,sweets-snacks,chocolate-confectionery,sweets,1.15
Nimm2 soft Fizzy,/en/food/sweets-snacks/chocolate-confectionery/sweets/soft-sweets-lozenges/nimm2-soft-fizzy/p/4501218,195g,5.0,2.5,,,sweets-snacks,chocolate-confectionery,sweets,1.28
Nimm2 Soft Gummies,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-soft-gummies/p/4169805,800g,0.0,5.2,6.95,25%,sweets-snacks,chocolate-confectionery,sweets,0.65
Nimm2 Sour Lachgummi Gummies,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/nimm2-sour-lachgummi-gummies/p/4063170,320g,4.5,2.1,,,sweets-snacks,chocolate-confectionery,sweets,0.66
nu3 Fit Vegan Bar Almond Choc Crisp,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/nu3-fit-vegan-bar-almond-choc-crisp/p/6718443,50g,3.5,2.95,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,5.9
nu3 Fit Vegan Bar Strawberry Crisp,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/nu3-fit-vegan-bar-strawberry-crisp/p/6718444,50g,0.0,2.95,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,5.9
Nutella B-Ready Snack Bars 6 Pieces,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/nutella-b-ready-snack-bars-6-pieces/p/5883379,132g,4.0,2.8,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,2.12
Ovomaltine branche,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/ovomaltine-branche/p/6437614,33g,4.0,1.5,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,4.55
Ovomaltine chocolate,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/ovomaltine-chocolate/p/4483171,42g,0.0,1.6,,,sweets-snacks,chocolate-confectionery,chocolate-bars,3.81
Ovomaltine Chocolate,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/ovomaltine-chocolate/p/3959753,200g,5.0,3.95,,,sweets-snacks,chocolate-confectionery,chocolate-bars,1.98
Ovomaltine Chocolate,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/ovomaltine-chocolate/p/3003053,100g,5.0,2.35,,,sweets-snacks,chocolate-confectionery,chocolate-bars,2.35
Ovomaltine Choc Ovo Bars 3 Pieces,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/ovomaltine-choc-ovo-bars-3-pieces/p/3000469,60g,5.0,3.5,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,5.83
Ovomaltine Dark Chocolate,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/ovomaltine-dark-chocolate/p/3950221,100g,5.0,2.55,,,sweets-snacks,chocolate-confectionery,chocolate-bars,2.55
Ovomaltine Mini Chocolate Branches 5 Pieces,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/ovomaltine-mini-chocolate-branches-5-pieces/p/6444253,110g,5.0,3.8,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.45
Ovomaltine Mini Choc Ovo Bars 12 Pieces,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/ovomaltine-mini-choc-ovo-bars-12-pieces/p/3000603,90g,5.0,4.6,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,5.11
Ovomaltine Neapolitan Chocolates,/en/food/sweets-snacks/chocolate-confectionery/chocolate-pralines/pralines-to-go-with-coffee/ovomaltine-neapolitan-chocolates/p/3438716,250g,5.0,7.95,,,sweets-snacks,chocolate-confectionery,chocolate-pralines,3.18
Ovomaltine Ovo Rocks,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/ovomaltine-ovo-rocks/p/5870937,120g,5.0,4.2,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.5
Ovomaltine Ovo Sport Bars 2 Pieces,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/ovomaltine-ovo-sport-bars-2-pieces/p/3003005,120g,4.5,4.75,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.96
Ovo Rocks,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/ovo-rocks/p/5924409,70g,0.0,2.95,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,4.21
Paskesz Choco Stengel,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-bars/paskesz-choco-stengel/p/3406519,60g,5.0,1.5,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,2.5
Paskesz Kosher Raspberry Sour Sticks,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/paskesz-kosher-raspberry-sour-sticks/p/3003839,50g,4.5,1.5,,,sweets-snacks,chocolate-confectionery,sweets,3.0
Paskesz Kosher Strawberry Sour Sticks,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/paskesz-kosher-strawberry-sour-sticks/p/3003840,50g,5.0,1.5,,,sweets-snacks,chocolate-confectionery,sweets,3.0
Perrier Mini Milk Choco Treats 20 Pieces,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/perrier-mini-milk-choco-treats-20-pieces/p/3004394,200g,5.0,6.5,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,3.25
Perrier Semi-Sweet Chocolate Treats 4 Pieces,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/perrier-semi-sweet-chocolate-treats-4-pieces/p/3002630,120g,5.0,2.95,,20% on 2 or more,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,2.46
Prix Garantie 65% Dark Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/prix-garantie-65-dark-chocolate-bar/p/6552502,100g,4.5,0.75,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.75
Prix Garantie Assorted Soft Candies,/en/food/sweets-snacks/chocolate-confectionery/sweets/fruit-sweets-glucose/prix-garantie-assorted-soft-candies/p/4022072,400g,4.5,2.2,,,sweets-snacks,chocolate-confectionery,sweets,0.55
Prix Garantie Black Fresh Mint Gum,/en/food/sweets-snacks/chocolate-confectionery/chewing-gum/prix-garantie-black-fresh-mint-gum/p/6466543,100g,3.5,2.95,,,sweets-snacks,chocolate-confectionery,chewing-gum,2.95
Prix Garantie Caramel Toffee,/en/food/sweets-snacks/chocolate-confectionery/caramel-nougat/prix-garantie-caramel-toffee/p/6536236,400g,4.5,2.95,,,sweets-snacks,chocolate-confectionery,caramel-nougat,0.74
Prix Garantie Chewing Gum Spearmint sugar-free,/en/food/sweets-snacks/chocolate-confectionery/chewing-gum/prix-garantie-chewing-gum-spearmint-sugar-free/p/6708839,154g,4.0,1.85,,,sweets-snacks,chocolate-confectionery,chewing-gum,1.2
Prix Garantie Chocolate-Coated Snack Mix,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/sweet-nuts/prix-garantie-chocolate-coated-snack-mix/p/6680348,900g,5.0,6.95,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,0.77
"Prix Garantie Exotic Chewing Gum, sugar-free",/en/food/sweets-snacks/chocolate-confectionery/chewing-gum/prix-garantie-exotic-chewing-gum-sugar-free/p/6813766,154g,0.0,2.5,,,sweets-snacks,chocolate-confectionery,chewing-gum,1.62
Prix Garantie Fairtrade Chocolate Bar Cornflakes,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-ingredients/prix-garantie-fairtrade-chocolate-bar-cornflakes/p/5934048,100g,5.0,0.8,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.8
Prix Garantie Fairtrade Chocolate Bar with Hazelnuts,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-nuts/prix-garantie-fairtrade-chocolate-bar-with-hazelnuts/p/5934045,100g,4.5,0.7,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.7
Prix Garantie Fairtrade Choco Peanuts,/en/food/sweets-snacks/chocolate-confectionery/chocolate-sticks-snacks/chocolate-snacks/prix-garantie-fairtrade-choco-peanuts/p/6662978,375g,5.0,2.8,,,sweets-snacks,chocolate-confectionery,chocolate-sticks-snacks,0.75
Prix Garantie Fairtrade Dark Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/dark/prix-garantie-fairtrade-dark-chocolate-bar/p/5934061,100g,5.0,0.6,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.6
Prix Garantie Fairtrade Milk Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/prix-garantie-fairtrade-milk-chocolate-bar/p/5933802,400g,5.0,1.95,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.49
Prix Garantie Fairtrade Milk Chocolate Bar,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/prix-garantie-fairtrade-milk-chocolate-bar/p/5933796,100g,4.0,0.5,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.5
Prix Garantie Fairtrade Milk Chocolate Bar with Hazelnuts,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk-with-nuts/prix-garantie-fairtrade-milk-chocolate-bar-with-hazelnuts/p/5933803,400g,4.5,2.65,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.66
Prix Garantie Fairtrade Swiss Rock Chocolate Milk,/en/food/sweets-snacks/chocolate-confectionery/chocolate-bars/milk/prix-garantie-fairtrade-swiss-rock-chocolate-milk/p/6102736,100g,4.0,0.95,,,sweets-snacks,chocolate-confectionery,chocolate-bars,0.95
Prix Garantie Frog Fruit Gummies,/en/food/sweets-snacks/chocolate-confectionery/sweets/gummies/prix-garantie-frog-fruit-gummies/p/4484076,300g,5.0,1.95,,,sweets-snacks,chocolate-confectionery,sweets,0.65
